,User ID,Country,City,Street,Day,Sex,Product,Quantity
148712,148713,Mexico,Mexico City,Oak St,13,Male,Apple,3
148713,148714,USA,Mexico City,Oak St,15,Male,Banana,6
148714,148715,USA,Mexico City,Oak St,9,Female,Kiwi,8
148715,148716,USA,Toronto,Elm St,29,Female,Lemon,7
148716,148717,USA,Mexico City,Main St,15,Female,Kiwi,6
148717,148718,Canada,Mexico City,Elm St,24,Female,Elderberry,1
148718,148719,USA,New York,Elm St,14,Female,Lemon,3
148719,148720,USA,Mexico City,Elm St,19,Male,Honeydew,7
148720,148721,Mexico,Toronto,Main St,30,Male,Date,5
148721,148722,USA,Mexico City,Main St,10,Female,Date,7
148722,148723,USA,New York,Elm St,25,Male,Elderberry,9
148723,148724,Canada,New York,Main St,9,Female,Grape,7
148724,148725,USA,New York,Elm St,12,Female,Kiwi,5
148725,148726,USA,Toronto,Elm St,21,Female,Grape,2
148726,148727,Canada,Toronto,Oak St,13,Male,Honeydew,6
148727,148728,Canada,New York,Oak St,20,Female,Elderberry,3
148728,148729,Canada,Toronto,Elm St,16,Female,Lemon,5
148729,148730,Mexico,Toronto,Elm St,30,Male,Grape,8
148730,148731,Canada,New York,Elm St,15,Male,Grape,2
148731,148732,USA,Mexico City,Oak St,7,Female,Date,8
148732,148733,USA,New York,Elm St,7,Female,Cherry,2
148733,148734,Mexico,Mexico City,Elm St,12,Male,Apple,1
148734,148735,USA,New York,Oak St,15,Male,Grape,4
148735,148736,USA,New York,Main St,24,Female,Cherry,4
148736,148737,USA,Mexico City,Oak St,18,Female,Fig,7
148737,148738,Mexico,Mexico City,Oak St,1,Female,Fig,5
148738,148739,Mexico,New York,Main St,16,Male,Kiwi,9
148739,148740,Canada,New York,Elm St,29,Male,Kiwi,1
148740,148741,Mexico,New York,Oak St,11,Female,Fig,6
148741,148742,Mexico,Mexico City,Elm St,18,Female,Honeydew,4
148742,148743,Canada,New York,Oak St,30,Male,Apple,9
148743,148744,Canada,Toronto,Elm St,5,Female,Banana,1
148744,148745,Mexico,Mexico City,Main St,14,Female,Elderberry,3
148745,148746,Mexico,New York,Main St,9,Female,Cherry,8
148746,148747,Mexico,New York,Main St,24,Male,Date,7
148747,148748,Mexico,New York,Elm St,27,Female,Elderberry,5
148748,148749,Canada,Toronto,Main St,15,Male,Elderberry,4
148749,148750,USA,Mexico City,Main St,5,Female,Apple,9
148750,148751,Canada,New York,Main St,23,Male,Lemon,5
148751,148752,USA,Mexico City,Elm St,9,Female,Grape,5
148752,148753,Canada,New York,Main St,26,Female,Apple,2
148753,148754,Canada,Toronto,Elm St,23,Female,Banana,4
148754,148755,Mexico,Toronto,Oak St,18,Female,Lemon,9
148755,148756,USA,Mexico City,Main St,3,Female,Honeydew,5
148756,148757,Canada,Toronto,Oak St,8,Female,Kiwi,2
148757,148758,Canada,Mexico City,Oak St,5,Female,Elderberry,1
148758,148759,USA,Toronto,Main St,5,Male,Honeydew,3
148759,148760,Mexico,Mexico City,Oak St,24,Female,Grape,3
148760,148761,USA,Mexico City,Main St,10,Male,Cherry,4
148761,148762,Mexico,Mexico City,Main St,7,Female,Cherry,2
148762,148763,USA,Toronto,Elm St,23,Female,Kiwi,6
148763,148764,USA,Mexico City,Elm St,27,Male,Cherry,2
148764,148765,USA,New York,Oak St,21,Male,Apple,3
148765,148766,Canada,Toronto,Main St,14,Female,Apple,2
148766,148767,USA,Toronto,Oak St,8,Male,Kiwi,6
148767,148768,Mexico,Toronto,Main St,6,Female,Grape,3
148768,148769,Mexico,Mexico City,Oak St,7,Female,Honeydew,8
148769,148770,USA,New York,Elm St,17,Male,Banana,3
148770,148771,USA,New York,Main St,22,Female,Fig,9
148771,148772,Canada,Toronto,Main St,4,Male,Fig,3
148772,148773,Mexico,New York,Oak St,20,Female,Honeydew,6
148773,148774,USA,New York,Main St,2,Female,Elderberry,7
148774,148775,Mexico,Toronto,Oak St,3,Female,Cherry,2
148775,148776,Mexico,New York,Main St,6,Male,Cherry,6
148776,148777,USA,Toronto,Oak St,29,Male,Lemon,5
148777,148778,Mexico,New York,Oak St,15,Male,Banana,4
148778,148779,USA,Mexico City,Elm St,26,Female,Date,3
148779,148780,Canada,Mexico City,Oak St,18,Male,Lemon,2
148780,148781,USA,Toronto,Main St,5,Male,Elderberry,9
148781,148782,Canada,New York,Oak St,4,Female,Fig,6
148782,148783,USA,Toronto,Main St,12,Female,Date,6
148783,148784,Canada,Mexico City,Elm St,3,Male,Grape,3
148784,148785,Mexico,Toronto,Main St,19,Female,Date,9
148785,148786,USA,New York,Elm St,1,Female,Banana,8
148786,148787,Canada,Mexico City,Elm St,8,Female,Date,2
148787,148788,USA,Mexico City,Main St,29,Male,Kiwi,6
148788,148789,USA,Toronto,Elm St,12,Male,Grape,1
148789,148790,Mexico,New York,Oak St,19,Male,Date,2
148790,148791,Mexico,Mexico City,Elm St,22,Male,Elderberry,4
148791,148792,Canada,Toronto,Elm St,1,Female,Apple,8
148792,148793,Canada,Mexico City,Oak St,22,Male,Honeydew,4
148793,148794,USA,Mexico City,Elm St,27,Female,Honeydew,5
148794,148795,USA,New York,Main St,16,Female,Apple,4
148795,148796,Mexico,Mexico City,Oak St,20,Male,Date,1
148796,148797,Canada,New York,Oak St,24,Female,Grape,6
148797,148798,Canada,Toronto,Elm St,5,Male,Kiwi,1
148798,148799,USA,Mexico City,Main St,2,Female,Cherry,4
148799,148800,Canada,Mexico City,Oak St,23,Female,Lemon,8
148800,148801,Mexico,Mexico City,Main St,11,Female,Lemon,7
148801,148802,Mexico,Toronto,Oak St,5,Male,Date,8
148802,148803,Mexico,Toronto,Oak St,4,Female,Fig,5
148803,148804,Mexico,Toronto,Main St,21,Male,Elderberry,6
148804,148805,USA,New York,Oak St,19,Female,Date,7
148805,148806,Mexico,Mexico City,Main St,26,Male,Lemon,3
148806,148807,USA,New York,Elm St,8,Female,Lemon,9
148807,148808,Mexico,Mexico City,Main St,2,Female,Elderberry,1
148808,148809,Mexico,Mexico City,Main St,19,Female,Fig,9
148809,148810,Canada,Toronto,Oak St,11,Male,Lemon,7
148810,148811,Canada,Toronto,Oak St,28,Male,Elderberry,8
148811,148812,Mexico,Mexico City,Main St,3,Male,Fig,3
148812,148813,Canada,Toronto,Oak St,25,Female,Banana,7
148813,148814,Canada,Toronto,Main St,20,Male,Cherry,1
148814,148815,Mexico,Mexico City,Oak St,24,Male,Fig,7
148815,148816,Mexico,New York,Main St,1,Female,Date,3
148816,148817,Canada,New York,Oak St,12,Male,Apple,2
148817,148818,Mexico,Mexico City,Oak St,21,Male,Banana,9
148818,148819,USA,Mexico City,Oak St,15,Male,Banana,4
148819,148820,USA,New York,Main St,30,Female,Grape,6
148820,148821,Mexico,Mexico City,Main St,29,Male,Elderberry,9
148821,148822,Mexico,Mexico City,Oak St,25,Female,Date,4
148822,148823,Canada,New York,Elm St,20,Female,Lemon,7
148823,148824,Canada,New York,Oak St,25,Male,Honeydew,8
148824,148825,USA,Toronto,Elm St,1,Female,Honeydew,9
148825,148826,USA,Toronto,Main St,7,Male,Cherry,2
148826,148827,Mexico,Toronto,Elm St,16,Female,Date,4
148827,148828,Mexico,New York,Oak St,4,Male,Kiwi,7
148828,148829,Mexico,New York,Main St,27,Male,Fig,6
148829,148830,Mexico,New York,Oak St,8,Male,Date,3
148830,148831,USA,Toronto,Elm St,24,Female,Date,4
148831,148832,Mexico,Toronto,Main St,9,Female,Grape,5
148832,148833,Canada,Mexico City,Elm St,17,Male,Cherry,8
148833,148834,Canada,Toronto,Elm St,17,Female,Banana,3
148834,148835,Mexico,Toronto,Main St,13,Female,Elderberry,7
148835,148836,Canada,Toronto,Oak St,23,Female,Banana,4
148836,148837,USA,Mexico City,Oak St,18,Male,Grape,2
148837,148838,Canada,Toronto,Elm St,23,Female,Banana,9
148838,148839,USA,Toronto,Elm St,4,Female,Grape,9
148839,148840,USA,Toronto,Elm St,9,Female,Banana,8
148840,148841,Canada,New York,Elm St,14,Female,Elderberry,6
148841,148842,USA,New York,Elm St,2,Female,Apple,1
148842,148843,Mexico,New York,Oak St,21,Female,Honeydew,7
148843,148844,Mexico,New York,Main St,30,Female,Elderberry,5
148844,148845,Mexico,Toronto,Oak St,11,Male,Banana,4
148845,148846,Mexico,New York,Elm St,20,Female,Kiwi,3
148846,148847,USA,Toronto,Main St,1,Male,Lemon,6
148847,148848,Mexico,New York,Main St,4,Female,Honeydew,6
148848,148849,Mexico,Mexico City,Elm St,27,Female,Date,9
148849,148850,Mexico,Toronto,Oak St,20,Male,Date,5
148850,148851,Canada,Toronto,Elm St,22,Female,Grape,9
148851,148852,USA,Mexico City,Oak St,27,Female,Cherry,8
148852,148853,USA,New York,Elm St,14,Male,Date,2
148853,148854,Mexico,Mexico City,Elm St,4,Male,Elderberry,1
148854,148855,USA,New York,Elm St,13,Female,Honeydew,5
148855,148856,Mexico,New York,Elm St,17,Male,Honeydew,6
148856,148857,Canada,Toronto,Main St,20,Female,Grape,1
148857,148858,USA,New York,Oak St,13,Female,Date,3
148858,148859,USA,Mexico City,Main St,30,Male,Kiwi,5
148859,148860,Canada,New York,Main St,1,Female,Kiwi,8
148860,148861,Mexico,Mexico City,Main St,8,Male,Lemon,5
148861,148862,Mexico,Toronto,Elm St,22,Male,Date,5
148862,148863,Mexico,New York,Elm St,1,Female,Cherry,4
148863,148864,Mexico,Mexico City,Oak St,27,Female,Elderberry,5
148864,148865,USA,Mexico City,Elm St,8,Female,Apple,9
148865,148866,USA,Mexico City,Main St,1,Male,Cherry,9
148866,148867,USA,Mexico City,Oak St,28,Male,Banana,3
148867,148868,Canada,Mexico City,Oak St,19,Female,Fig,8
148868,148869,Mexico,Toronto,Oak St,20,Male,Elderberry,2
148869,148870,USA,Mexico City,Main St,26,Male,Lemon,2
148870,148871,USA,Toronto,Main St,11,Male,Apple,1
148871,148872,Canada,Toronto,Oak St,3,Male,Kiwi,4
148872,148873,Canada,Mexico City,Elm St,16,Male,Cherry,7
148873,148874,Canada,New York,Oak St,18,Female,Banana,9
148874,148875,Mexico,Toronto,Elm St,22,Female,Banana,8
148875,148876,Canada,Toronto,Main St,12,Male,Date,2
148876,148877,USA,Mexico City,Oak St,30,Male,Lemon,8
148877,148878,Mexico,Mexico City,Main St,23,Female,Lemon,6
148878,148879,Mexico,Toronto,Elm St,28,Male,Honeydew,4
148879,148880,USA,Mexico City,Main St,21,Female,Kiwi,7
148880,148881,Canada,Toronto,Oak St,5,Female,Kiwi,6
148881,148882,Mexico,Mexico City,Elm St,21,Female,Apple,5
148882,148883,USA,New York,Main St,2,Male,Apple,9
148883,148884,USA,New York,Main St,10,Female,Honeydew,8
148884,148885,USA,New York,Elm St,30,Male,Date,6
148885,148886,Canada,Mexico City,Main St,9,Male,Elderberry,5
148886,148887,Canada,Toronto,Oak St,4,Female,Cherry,5
148887,148888,Mexico,New York,Main St,5,Male,Grape,8
148888,148889,Canada,Mexico City,Oak St,8,Female,Honeydew,3
148889,148890,Canada,New York,Elm St,22,Male,Lemon,5
148890,148891,Mexico,Toronto,Elm St,14,Male,Apple,8
148891,148892,Canada,Toronto,Main St,9,Female,Lemon,1
148892,148893,Canada,Toronto,Main St,5,Female,Grape,7
148893,148894,Canada,New York,Main St,27,Female,Cherry,2
148894,148895,Mexico,New York,Main St,27,Male,Lemon,6
148895,148896,USA,Mexico City,Main St,11,Male,Fig,2
148896,148897,USA,Mexico City,Elm St,12,Female,Cherry,7
148897,148898,USA,Toronto,Main St,9,Male,Kiwi,5
148898,148899,USA,New York,Main St,9,Male,Lemon,1
148899,148900,Canada,Mexico City,Elm St,29,Male,Cherry,1
148900,148901,Canada,Mexico City,Elm St,19,Male,Cherry,4
148901,148902,Mexico,New York,Oak St,9,Female,Date,9
148902,148903,Canada,New York,Main St,15,Female,Kiwi,7
148903,148904,USA,New York,Elm St,9,Male,Cherry,8
148904,148905,Mexico,New York,Main St,15,Female,Banana,2
148905,148906,Mexico,New York,Elm St,7,Female,Elderberry,8
148906,148907,Mexico,New York,Elm St,8,Male,Fig,8
148907,148908,Canada,Mexico City,Oak St,30,Female,Elderberry,7
148908,148909,Canada,Mexico City,Main St,25,Female,Apple,2
148909,148910,USA,New York,Main St,29,Male,Apple,1
148910,148911,Canada,Mexico City,Main St,3,Female,Elderberry,7
148911,148912,Canada,Toronto,Oak St,8,Female,Fig,7
148912,148913,Mexico,Mexico City,Main St,27,Female,Elderberry,6
148913,148914,USA,Toronto,Main St,15,Female,Banana,3
148914,148915,Mexico,New York,Elm St,19,Female,Banana,9
148915,148916,USA,Toronto,Elm St,28,Female,Fig,7
148916,148917,Mexico,New York,Main St,13,Male,Elderberry,5
148917,148918,Mexico,Toronto,Elm St,5,Female,Kiwi,1
148918,148919,USA,New York,Elm St,16,Male,Banana,9
148919,148920,USA,Mexico City,Elm St,29,Male,Kiwi,3
148920,148921,Canada,Toronto,Main St,11,Female,Honeydew,6
148921,148922,USA,Mexico City,Main St,7,Male,Lemon,8
148922,148923,USA,Toronto,Main St,13,Male,Lemon,8
148923,148924,Mexico,Toronto,Elm St,18,Female,Cherry,3
148924,148925,USA,Mexico City,Oak St,24,Male,Date,8
148925,148926,Canada,Toronto,Main St,20,Female,Grape,9
148926,148927,USA,New York,Oak St,17,Female,Banana,8
148927,148928,USA,New York,Main St,30,Female,Kiwi,9
148928,148929,Canada,New York,Oak St,1,Male,Apple,6
148929,148930,Mexico,Toronto,Elm St,28,Female,Apple,4
148930,148931,Mexico,New York,Elm St,16,Male,Grape,5
148931,148932,USA,Toronto,Oak St,8,Male,Banana,5
148932,148933,USA,Mexico City,Oak St,14,Female,Apple,1
148933,148934,Canada,New York,Oak St,12,Male,Fig,6
148934,148935,Mexico,Mexico City,Oak St,26,Male,Elderberry,5
148935,148936,Canada,Mexico City,Elm St,11,Male,Banana,9
148936,148937,Canada,New York,Oak St,13,Male,Elderberry,8
148937,148938,Canada,Toronto,Main St,3,Female,Date,4
148938,148939,USA,Mexico City,Main St,5,Male,Banana,6
148939,148940,Canada,Mexico City,Main St,6,Male,Elderberry,9
148940,148941,Canada,Toronto,Elm St,2,Male,Kiwi,6
148941,148942,Mexico,Mexico City,Elm St,25,Female,Date,2
148942,148943,Mexico,Toronto,Main St,16,Female,Honeydew,3
148943,148944,Mexico,Mexico City,Oak St,19,Male,Fig,8
148944,148945,USA,Mexico City,Elm St,7,Male,Fig,6
148945,148946,USA,New York,Oak St,24,Male,Grape,6
148946,148947,Canada,Toronto,Elm St,26,Male,Fig,1
148947,148948,USA,New York,Elm St,14,Female,Kiwi,2
148948,148949,Mexico,New York,Oak St,11,Male,Fig,4
148949,148950,Canada,Toronto,Elm St,18,Female,Grape,6
148950,148951,Mexico,Mexico City,Elm St,24,Female,Elderberry,2
148951,148952,Canada,Mexico City,Elm St,17,Female,Grape,6
148952,148953,Canada,New York,Elm St,25,Female,Kiwi,3
148953,148954,USA,New York,Elm St,27,Male,Kiwi,2
148954,148955,Canada,Mexico City,Oak St,30,Male,Elderberry,9
148955,148956,Canada,Mexico City,Main St,19,Male,Date,1
148956,148957,Mexico,Toronto,Elm St,19,Female,Honeydew,3
148957,148958,USA,Mexico City,Main St,26,Female,Cherry,9
148958,148959,USA,Mexico City,Elm St,24,Female,Kiwi,3
148959,148960,Mexico,Mexico City,Oak St,24,Female,Cherry,3
148960,148961,Canada,Toronto,Elm St,28,Male,Honeydew,4
148961,148962,Canada,Toronto,Elm St,23,Male,Fig,3
148962,148963,Canada,Mexico City,Oak St,25,Female,Lemon,3
148963,148964,Canada,New York,Elm St,7,Female,Elderberry,4
148964,148965,Canada,Toronto,Oak St,21,Male,Honeydew,2
148965,148966,Canada,Toronto,Elm St,2,Female,Elderberry,1
148966,148967,Mexico,Mexico City,Elm St,14,Male,Fig,1
148967,148968,Mexico,New York,Oak St,8,Male,Elderberry,8
148968,148969,USA,New York,Oak St,26,Female,Banana,6
148969,148970,Mexico,Mexico City,Elm St,25,Female,Kiwi,2
148970,148971,Canada,Mexico City,Main St,14,Female,Honeydew,9
148971,148972,Mexico,New York,Main St,14,Female,Apple,2
148972,148973,USA,Toronto,Main St,9,Male,Honeydew,2
148973,148974,Canada,Toronto,Oak St,21,Female,Cherry,6
148974,148975,Canada,New York,Elm St,18,Male,Apple,2
148975,148976,Mexico,Toronto,Oak St,26,Female,Honeydew,6
148976,148977,USA,New York,Oak St,1,Female,Lemon,8
148977,148978,Mexico,Mexico City,Elm St,11,Male,Banana,1
148978,148979,Mexico,Mexico City,Main St,18,Female,Lemon,4
148979,148980,Mexico,New York,Oak St,24,Male,Grape,7
148980,148981,USA,Mexico City,Elm St,29,Male,Cherry,1
148981,148982,Canada,Toronto,Main St,13,Female,Elderberry,9
148982,148983,Canada,Mexico City,Elm St,11,Female,Apple,8
148983,148984,USA,Toronto,Elm St,21,Female,Kiwi,4
148984,148985,USA,Toronto,Oak St,21,Female,Honeydew,7
148985,148986,USA,New York,Oak St,16,Female,Cherry,6
148986,148987,Canada,Mexico City,Main St,26,Male,Apple,8
148987,148988,Mexico,Toronto,Elm St,9,Male,Lemon,2
148988,148989,Canada,Toronto,Oak St,6,Female,Fig,9
148989,148990,Mexico,New York,Elm St,8,Male,Date,5
148990,148991,Canada,Mexico City,Elm St,15,Male,Apple,2
148991,148992,USA,Toronto,Elm St,23,Male,Date,1
148992,148993,Mexico,New York,Elm St,25,Male,Fig,2
148993,148994,Mexico,Mexico City,Oak St,26,Male,Apple,1
148994,148995,USA,Mexico City,Oak St,16,Female,Cherry,9
148995,148996,USA,New York,Oak St,9,Female,Banana,8
148996,148997,Canada,Toronto,Oak St,17,Male,Fig,9
148997,148998,Canada,Toronto,Main St,23,Male,Kiwi,9
148998,148999,Canada,Mexico City,Oak St,24,Female,Cherry,1
148999,149000,Mexico,Mexico City,Main St,7,Female,Elderberry,4
149000,149001,Canada,New York,Main St,2,Male,Lemon,6
149001,149002,USA,Mexico City,Oak St,23,Male,Banana,4
149002,149003,Canada,New York,Main St,22,Female,Cherry,9
149003,149004,Mexico,Toronto,Elm St,19,Male,Elderberry,4
149004,149005,Mexico,New York,Elm St,28,Female,Cherry,1
149005,149006,Mexico,Toronto,Elm St,15,Female,Honeydew,8
149006,149007,Mexico,Toronto,Elm St,5,Male,Apple,6
149007,149008,Mexico,Mexico City,Main St,4,Male,Elderberry,4
149008,149009,USA,New York,Oak St,11,Male,Apple,9
149009,149010,USA,New York,Oak St,29,Female,Honeydew,9
149010,149011,Canada,Mexico City,Main St,17,Male,Lemon,4
149011,149012,USA,New York,Elm St,10,Male,Fig,7
149012,149013,Canada,Mexico City,Elm St,28,Male,Date,2
149013,149014,Mexico,Mexico City,Oak St,9,Male,Honeydew,3
149014,149015,USA,New York,Oak St,11,Female,Fig,5
149015,149016,Mexico,Mexico City,Main St,23,Female,Grape,3
149016,149017,Mexico,New York,Oak St,5,Female,Fig,9
149017,149018,Mexico,New York,Main St,13,Male,Elderberry,1
149018,149019,Mexico,Mexico City,Oak St,3,Female,Elderberry,4
149019,149020,Mexico,Mexico City,Elm St,13,Female,Date,5
149020,149021,Mexico,Mexico City,Oak St,19,Female,Grape,3
149021,149022,Mexico,Mexico City,Oak St,20,Female,Elderberry,1
149022,149023,Mexico,New York,Main St,1,Male,Banana,4
149023,149024,USA,Mexico City,Main St,30,Male,Elderberry,8
149024,149025,USA,New York,Main St,3,Male,Apple,6
149025,149026,Mexico,Toronto,Main St,19,Female,Date,5
149026,149027,Canada,Toronto,Oak St,18,Female,Banana,9
149027,149028,USA,Toronto,Main St,16,Female,Elderberry,1
149028,149029,Canada,Toronto,Main St,6,Female,Apple,4
149029,149030,Canada,Mexico City,Elm St,5,Male,Apple,4
149030,149031,Canada,Toronto,Oak St,1,Male,Fig,8
149031,149032,Canada,Toronto,Oak St,11,Male,Grape,2
149032,149033,Mexico,Toronto,Oak St,15,Female,Elderberry,8
149033,149034,Canada,Mexico City,Oak St,26,Male,Grape,7
149034,149035,USA,Toronto,Oak St,22,Female,Kiwi,4
149035,149036,Canada,New York,Elm St,2,Female,Banana,3
149036,149037,Mexico,New York,Main St,28,Male,Elderberry,8
149037,149038,USA,Mexico City,Oak St,3,Female,Date,3
149038,149039,USA,Toronto,Elm St,21,Female,Honeydew,3
149039,149040,USA,New York,Oak St,12,Male,Cherry,9
149040,149041,Canada,New York,Main St,6,Male,Grape,2
149041,149042,USA,New York,Main St,14,Male,Elderberry,1
149042,149043,Mexico,Mexico City,Oak St,26,Male,Apple,5
149043,149044,USA,Mexico City,Oak St,12,Male,Apple,2
149044,149045,USA,Toronto,Oak St,25,Female,Apple,5
149045,149046,USA,Toronto,Oak St,8,Female,Apple,6
149046,149047,Canada,Toronto,Elm St,10,Male,Elderberry,1
149047,149048,Canada,New York,Elm St,8,Male,Date,3
149048,149049,Mexico,Toronto,Oak St,21,Female,Elderberry,6
149049,149050,USA,New York,Elm St,6,Female,Grape,4
149050,149051,Mexico,Mexico City,Elm St,7,Female,Grape,5
149051,149052,Mexico,Mexico City,Elm St,11,Male,Cherry,8
149052,149053,Mexico,New York,Main St,17,Female,Banana,1
149053,149054,Mexico,Mexico City,Main St,30,Male,Apple,3
149054,149055,USA,Mexico City,Elm St,11,Male,Apple,5
149055,149056,Canada,New York,Main St,1,Female,Elderberry,8
149056,149057,Canada,Toronto,Oak St,12,Male,Elderberry,6
149057,149058,USA,New York,Elm St,13,Female,Elderberry,7
149058,149059,Mexico,New York,Main St,20,Female,Honeydew,4
149059,149060,USA,Toronto,Elm St,20,Male,Cherry,3
149060,149061,USA,New York,Elm St,21,Female,Honeydew,4
149061,149062,Canada,Toronto,Main St,14,Male,Lemon,1
149062,149063,Mexico,New York,Main St,6,Female,Cherry,3
149063,149064,Mexico,Mexico City,Oak St,23,Male,Banana,4
149064,149065,USA,Toronto,Main St,29,Female,Cherry,3
149065,149066,USA,Mexico City,Main St,20,Male,Fig,4
149066,149067,Canada,New York,Oak St,29,Female,Fig,3
149067,149068,Mexico,Mexico City,Elm St,26,Female,Apple,8
149068,149069,USA,Toronto,Elm St,11,Female,Grape,4
149069,149070,Mexico,Mexico City,Elm St,18,Female,Fig,6
149070,149071,USA,Toronto,Oak St,6,Male,Grape,9
149071,149072,Mexico,Mexico City,Elm St,14,Female,Grape,2
149072,149073,USA,Toronto,Main St,16,Female,Lemon,2
149073,149074,Mexico,Toronto,Main St,24,Female,Cherry,5
149074,149075,Mexico,New York,Oak St,2,Male,Fig,4
149075,149076,USA,Mexico City,Main St,30,Male,Banana,9
149076,149077,Canada,New York,Oak St,12,Male,Grape,5
149077,149078,Mexico,New York,Main St,28,Female,Apple,2
149078,149079,Mexico,New York,Main St,21,Female,Date,6
149079,149080,Mexico,Mexico City,Elm St,22,Male,Kiwi,8
149080,149081,Mexico,Mexico City,Main St,21,Male,Banana,8
149081,149082,Mexico,Toronto,Oak St,10,Female,Lemon,4
149082,149083,USA,Toronto,Oak St,5,Male,Banana,9
149083,149084,Mexico,New York,Elm St,8,Female,Honeydew,4
149084,149085,USA,New York,Main St,14,Female,Lemon,2
149085,149086,Mexico,New York,Elm St,9,Female,Honeydew,7
149086,149087,Canada,New York,Main St,8,Female,Kiwi,9
149087,149088,Mexico,New York,Main St,22,Male,Lemon,8
149088,149089,USA,Mexico City,Elm St,14,Male,Banana,3
149089,149090,Mexico,Mexico City,Oak St,6,Male,Cherry,7
149090,149091,USA,New York,Oak St,8,Male,Kiwi,1
149091,149092,Canada,Mexico City,Main St,13,Female,Elderberry,2
149092,149093,Canada,Toronto,Main St,26,Male,Honeydew,7
149093,149094,Canada,Mexico City,Main St,12,Female,Fig,7
149094,149095,USA,New York,Main St,14,Female,Cherry,6
149095,149096,Mexico,Mexico City,Elm St,22,Male,Cherry,5
149096,149097,Canada,Mexico City,Oak St,6,Male,Elderberry,3
149097,149098,Canada,Toronto,Oak St,30,Female,Honeydew,3
149098,149099,Mexico,New York,Main St,9,Male,Kiwi,6
149099,149100,Canada,New York,Main St,29,Female,Date,2
149100,149101,Mexico,Mexico City,Elm St,9,Male,Fig,6
149101,149102,Mexico,Toronto,Oak St,9,Female,Date,9
149102,149103,Mexico,Toronto,Main St,28,Female,Apple,3
149103,149104,USA,Mexico City,Main St,19,Male,Lemon,6
149104,149105,Canada,Mexico City,Elm St,2,Male,Apple,4
149105,149106,Canada,Toronto,Elm St,12,Female,Lemon,4
149106,149107,Mexico,Mexico City,Oak St,15,Female,Date,7
149107,149108,Canada,Mexico City,Oak St,28,Female,Fig,9
149108,149109,USA,Mexico City,Main St,25,Male,Cherry,1
149109,149110,Canada,Mexico City,Oak St,19,Female,Lemon,4
149110,149111,Canada,Toronto,Elm St,28,Male,Date,1
149111,149112,Mexico,Mexico City,Main St,8,Female,Grape,4
149112,149113,Canada,Mexico City,Elm St,7,Male,Honeydew,3
149113,149114,Mexico,Toronto,Elm St,10,Female,Banana,2
149114,149115,USA,Mexico City,Oak St,29,Male,Banana,5
149115,149116,Canada,Mexico City,Elm St,20,Male,Banana,3
149116,149117,USA,Mexico City,Oak St,30,Female,Elderberry,4
149117,149118,USA,Toronto,Main St,11,Female,Banana,8
149118,149119,Mexico,Toronto,Oak St,30,Female,Date,1
149119,149120,Mexico,Mexico City,Main St,8,Female,Elderberry,3
149120,149121,Canada,New York,Oak St,9,Female,Grape,1
149121,149122,Canada,Mexico City,Oak St,17,Male,Grape,9
149122,149123,Mexico,New York,Main St,21,Female,Banana,4
149123,149124,USA,New York,Elm St,20,Female,Honeydew,5
149124,149125,USA,New York,Main St,9,Female,Apple,4
149125,149126,Canada,New York,Elm St,17,Male,Banana,9
149126,149127,USA,Mexico City,Main St,26,Female,Elderberry,6
149127,149128,Mexico,Toronto,Elm St,26,Female,Date,7
149128,149129,USA,Toronto,Main St,29,Male,Kiwi,5
149129,149130,USA,Mexico City,Elm St,9,Female,Honeydew,8
149130,149131,Mexico,Toronto,Oak St,9,Female,Date,9
149131,149132,Canada,Mexico City,Oak St,7,Male,Apple,5
149132,149133,Mexico,New York,Main St,13,Male,Elderberry,9
149133,149134,USA,Toronto,Oak St,16,Female,Date,3
149134,149135,Canada,New York,Main St,29,Male,Elderberry,2
149135,149136,USA,Mexico City,Main St,2,Male,Honeydew,6
149136,149137,Canada,Toronto,Elm St,1,Female,Kiwi,9
149137,149138,Mexico,Toronto,Oak St,14,Male,Elderberry,8
149138,149139,Mexico,New York,Oak St,9,Male,Honeydew,7
149139,149140,Mexico,New York,Main St,11,Male,Elderberry,2
149140,149141,Canada,Mexico City,Main St,11,Female,Elderberry,1
149141,149142,Mexico,Toronto,Main St,9,Female,Grape,5
149142,149143,Canada,Mexico City,Oak St,19,Male,Grape,7
149143,149144,Mexico,Toronto,Elm St,22,Female,Honeydew,2
149144,149145,USA,Mexico City,Oak St,7,Female,Date,7
149145,149146,Mexico,Mexico City,Elm St,21,Male,Date,6
149146,149147,Mexico,Mexico City,Main St,4,Male,Cherry,2
149147,149148,Canada,Toronto,Main St,22,Female,Honeydew,6
149148,149149,Mexico,New York,Elm St,25,Male,Lemon,2
149149,149150,USA,New York,Main St,3,Male,Fig,5
149150,149151,USA,Toronto,Elm St,14,Female,Apple,8
149151,149152,Mexico,New York,Oak St,4,Female,Apple,9
149152,149153,USA,New York,Main St,6,Male,Apple,3
149153,149154,USA,Toronto,Elm St,10,Female,Apple,8
149154,149155,Mexico,Toronto,Main St,10,Male,Honeydew,4
149155,149156,Mexico,Toronto,Oak St,12,Female,Honeydew,4
149156,149157,Canada,Mexico City,Main St,12,Male,Apple,7
149157,149158,Canada,Toronto,Elm St,7,Male,Grape,6
149158,149159,Mexico,Toronto,Oak St,2,Female,Honeydew,4
149159,149160,Mexico,Toronto,Main St,24,Male,Kiwi,3
